split,query_id,user_query,query_audio_category,user_query_len_chars,user_query_len_words
train,818__romantic_warm__tpl_16,подбери музыку для sentimental mood,romantic_warm,35,5
train,818__romantic_warm__tpl_14,нужен романтический фон без драматизма,romantic_warm,38,5
train,818__romantic_warm__tpl_1,подбери мягкий романтический трек,romantic_warm,33,4
train,818__sad_melancholic__tpl_17,нужна эмоциональная музыка без радости,sad_melancholic,38,5
train,818__sad_melancholic__tpl_7,подбери музыку для печальной сцены,sad_melancholic,34,5
train,818__sad_melancholic__tpl_29,нужна эмоциональная и медленная композиция,sad_melancholic,42,5
train,819__aggressive_intense__tpl_27,хочу мощный intense rock трек,aggressive_intense,29,5
train,819__aggressive_intense__tpl_3,хочу heavy rock настроение,aggressive_intense,26,4
train,819__aggressive_intense__tpl_14,нужна жесткая музыка для резкого монтажа,aggressive_intense,40,6
train,819__calm_relaxing__tpl_4,подбери спокойный инструментальный фон,calm_relaxing,38,4
train,819__calm_relaxing__tpl_25,подбери трек для уютного видео,calm_relaxing,30,5
train,819__calm_relaxing__tpl_14,нужна музыка для расслабляющего видео,calm_relaxing,37,5
train,819__dark_tense__tpl_21,хочу трек с мрачным настроением,dark_tense,31,5
train,819__dark_tense__tpl_16,подбери dark ambient трек,dark_tense,25,4
train,819__dark_tense__tpl_17,нужна музыка для драматического момента,dark_tense,39,5
train,819__dreamy_atmospheric__tpl_19,подбери deep atmospheric трек,dreamy_atmospheric,29,4
train,819__dreamy_atmospheric__tpl_10,подбери трек для эстетичного видео,dreamy_atmospheric,34,5
train,819__dreamy_atmospheric__tpl_24,хочу музыку для вдохновляющей атмосферы,dreamy_atmospheric,39,5
train,819__energetic_electronic__tpl_28,подбери электронный трек с драйвом,energetic_electronic,34,5
train,819__energetic_electronic__tpl_14,нужна музыка для монтажа с быстрыми кадрами,energetic_electronic,43,7
train,819__energetic_electronic__tpl_19,подбери трек для активного городского видео,energetic_electronic,43,6
train,819__happy_upbeat__tpl_26,нужна музыка с ощущением радости,happy_upbeat,32,5
train,819__happy_upbeat__tpl_23,нужен оптимистичный музыкальный фон,happy_upbeat,35,4
train,819__happy_upbeat__tpl_28,подбери трек для happy mood,happy_upbeat,27,5
train,819__romantic_warm__tpl_16,подбери музыку для sentimental mood,romantic_warm,35,5
train,819__romantic_warm__tpl_13,подбери warm acoustic трек,romantic_warm,26,4
train,819__romantic_warm__tpl_26,нужна романтичная музыка для видео,romantic_warm,34,5
train,819__sad_melancholic__tpl_29,нужна эмоциональная и медленная композиция,sad_melancholic,42,5
train,819__sad_melancholic__tpl_17,нужна эмоциональная музыка без радости,sad_melancholic,38,5
train,819__sad_melancholic__tpl_14,нужна музыка с печальным оттенком,sad_melancholic,33,5
train,821__aggressive_intense__tpl_28,подбери жесткую музыку для видео,aggressive_intense,32,5
train,821__aggressive_intense__tpl_5,нужна музыка с сильным напором,aggressive_intense,30,5
train,821__aggressive_intense__tpl_23,нужен тяжелый динамичный трек,aggressive_intense,29,4
train,821__calm_relaxing__tpl_27,хочу мягкое спокойное звучание,calm_relaxing,30,4
train,821__calm_relaxing__tpl_15,хочу что-то медитативное и мягкое,calm_relaxing,33,6
train,821__calm_relaxing__tpl_14,нужна музыка для расслабляющего видео,calm_relaxing,37,5
train,821__dark_tense__tpl_8,нужна музыка с ощущением опасности,dark_tense,34,5
train,821__dark_tense__tpl_24,"хочу музыку, которая усиливает тревогу",dark_tense,38,5
train,821__dark_tense__tpl_7,подбери драматичный cinematic трек,dark_tense,34,4
train,821__dreamy_atmospheric__tpl_26,нужна музыка для эстетичного визуального контента,dreamy_atmospheric,49,6
train,821__dreamy_atmospheric__tpl_20,нужна музыка с мягкой кинематографичностью,dreamy_atmospheric,42,5
train,821__dreamy_atmospheric__tpl_8,нужна музыка с ощущением глубины,dreamy_atmospheric,32,5
train,821__energetic_electronic__tpl_24,хочу трек для спортивной нарезки,energetic_electronic,32,5
train,821__energetic_electronic__tpl_16,подбери энергичный dance трек,energetic_electronic,29,4
train,821__energetic_electronic__tpl_15,хочу клубный электронный вайб,energetic_electronic,29,4
train,821__happy_upbeat__tpl_20,нужна cheerful музыка,happy_upbeat,21,3
train,821__happy_upbeat__tpl_7,подбери позитивную музыку для приятного видео,happy_upbeat,45,6
train,821__happy_upbeat__tpl_8,нужен трек с хорошим настроением,happy_upbeat,32,5
train,821__romantic_warm__tpl_14,нужен романтический фон без драматизма,romantic_warm,38,5
train,821__romantic_warm__tpl_2,нужна музыка для нежного видео,romantic_warm,30,5
train,821__romantic_warm__tpl_22,подбери нежный piano или guitar трек,romantic_warm,36,6
train,821__sad_melancholic__tpl_9,хочу спокойную грустную музыку,sad_melancholic,30,4
train,821__sad_melancholic__tpl_7,подбери музыку для печальной сцены,sad_melancholic,34,5
train,821__sad_melancholic__tpl_8,нужна меланхоличная атмосфера,sad_melancholic,29,3
train,823__aggressive_intense__tpl_10,подбери hard rock или metal вайб,aggressive_intense,32,6
train,823__aggressive_intense__tpl_28,подбери жесткую музыку для видео,aggressive_intense,32,5
train,823__aggressive_intense__tpl_17,нужен мощный трек для спортивного видео,aggressive_intense,39,6
train,823__calm_relaxing__tpl_2,нужна спокойная музыка без резкой динамики,calm_relaxing,42,6
train,823__calm_relaxing__tpl_4,подбери спокойный инструментальный фон,calm_relaxing,38,4
train,823__calm_relaxing__tpl_7,подбери relaxing music,calm_relaxing,22,3
train,823__dark_tense__tpl_12,хочу тревожный саундтрек,dark_tense,24,3
train,823__dark_tense__tpl_22,подбери музыку для tense video,dark_tense,30,5
train,823__dark_tense__tpl_4,подбери suspense soundtrack,dark_tense,27,3
train,823__dreamy_atmospheric__tpl_22,подбери трек для красивого slow motion видео,dreamy_atmospheric,44,7
train,823__dreamy_atmospheric__tpl_6,хочу пространственный ambient фон,dreamy_atmospheric,33,4
train,823__dreamy_atmospheric__tpl_2,нужна глубокая атмосферная музыка,dreamy_atmospheric,33,4
train,823__energetic_electronic__tpl_13,подбери электронный трек для динамичной сцены,energetic_electronic,45,6
train,823__energetic_electronic__tpl_10,подбери что-то танцевальное и энергичное,energetic_electronic,40,6
train,823__energetic_electronic__tpl_17,"нужна музыка, которая добавляет движение",energetic_electronic,40,5
train,823__happy_upbeat__tpl_14,нужен uplifting трек,happy_upbeat,20,3
train,823__happy_upbeat__tpl_13,подбери музыку для веселого ролика,happy_upbeat,34,5
train,823__happy_upbeat__tpl_1,подбери радостный и бодрый трек,happy_upbeat,31,5
train,823__romantic_warm__tpl_6,хочу теплую акустическую музыку,romantic_warm,31,4
train,823__romantic_warm__tpl_26,нужна романтичная музыка для видео,romantic_warm,34,5
